No.,Time,Source,Destination,Protocol,Length,Source,Destination,,,,,
10972,5.153325,839228507,2203689291,10,64,50.5.156.91,131.89.161.75,,,,,
10973,5.153793,3643427031,2203667408,10,64,217.42.72.215,131.89.75.208,,,,,
10974,5.154421,2203667408,3643427031,10,379,131.89.75.208,217.42.72.215,,,,,
10975,5.155837,839228507,2203689291,10,850,50.5.156.91,131.89.161.75,,,,,
10976,5.156509,2203689291,839228507,10,64,131.89.161.75,50.5.156.91,,,,,
10977,5.157973,805637004,2203667416,10,1438,48.5.11.140,131.89.75.216,,,,,
10978,5.158089,839228507,2203689291,10,64,50.5.156.91,131.89.161.75,,,,,
10979,5.15851,2203684463,52736419,11,758,131.89.142.111,3.36.177.163,,,,,
10980,5.158823,1151000628,3296060652,10,1070,68.154.224.52,196.117.228.236,,,,,
10981,5.158911,3570629497,2203664893,2,89,212.211.123.121,131.89.65.253,,,,,
10982,5.158919,2203667416,805637004,10,70,131.89.75.216,48.5.11.140,,,,,
10983,5.160519,805637004,2203667416,10,1422,48.5.11.140,131.89.75.216,,,,,
10984,5.160635,3296060652,3380634868,10,64,196.117.228.236,201.128.100.244,,,,,
10985,5.160926,2203667416,3465497078,10,78,131.89.75.216,206.143.73.246,,,,,
10986,5.16138,2203667416,805637004,10,70,131.89.75.216,48.5.11.140,,,,,
10987,5.161912,805637004,2203667416,10,1438,48.5.11.140,131.89.75.216,,,,,
10988,5.162029,3300799413,2203667416,10,70,196.190.51.181,131.89.75.216,,,,,
10989,5.162036,3365876858,2203709475,10,80,200.159.52.122,131.89.240.35,,,,,
10990,5.162044,3379230456,2203709477,10,78,201.106.246.248,131.89.240.37,,,,,
10991,5.162052,3289144800,3296060531,2,77,196.12.93.224,196.117.228.115,,,,,
10992,5.162059,2203689291,839227742,10,66,131.89.161.75,50.5.153.94,,,,,
10993,5.162601,2203709477,3379230456,10,70,131.89.240.37,201.106.246.248,,,,,
10994,5.162832,2203667416,805637004,10,70,131.89.75.216,48.5.11.140,,,,,
10995,5.163152,2203709475,3365876858,10,80,131.89.240.35,200.159.52.122,,,,,
10996,5.16334,3296060652,3380634868,10,64,196.117.228.236,201.128.100.244,,,,,
10997,5.163739,3695357261,2203689291,10,495,220.66.173.77,131.89.161.75,,,,,
10998,5.164128,3242018694,3296060531,2,496,193.61.71.134,196.117.228.115,,,,,
10999,5.164173,2203689291,3695357261,10,64,131.89.161.75,220.66.173.77,,,,,
11000,5.164361,2203689291,3695357261,10,64,131.89.161.75,220.66.173.77,,,,,
11001,5.165166,3300799413,2203667416,10,78,196.190.51.181,131.89.75.216,,,,,
11002,5.165447,2203667416,3300799413,10,70,131.89.75.216,196.190.51.181,,,,,
11003,5.166949,2203667416,840469133,10,644,131.89.75.216,50.24.138.141,,,,,
11004,5.167898,1191436815,2203667416,10,1094,71.3.226.15,131.89.75.216,,,,,
11005,5.168186,2203667416,3300799413,10,455,131.89.75.216,196.190.51.181,,,,,
11006,5.168584,2203667416,1191436815,10,70,131.89.75.216,71.3.226.15,,,,,
11007,5.169236,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11008,5.169711,2203667416,3380634866,10,90,131.89.75.216,201.128.100.242,,,,,
11009,5.16983,3380634866,2203667416,10,364,201.128.100.242,131.89.75.216,,,,,
11010,5.17028,2203667416,3380634866,10,90,131.89.75.216,201.128.100.242,,,,,
11011,5.170646,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11012,5.171106,2203667416,3380634866,10,90,131.89.75.216,201.128.100.242,,,,,
11013,5.171183,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11014,5.171622,2203667416,3380634866,10,90,131.89.75.216,201.128.100.242,,,,,
11015,5.171769,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11016,5.172582,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11017,5.173047,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11018,5.173203,1207827592,2203667449,4,102,71.253.252.136,131.89.75.249,,,,,
11019,5.174958,2203667393,3450049665,10,78,131.89.75.193,205.163.148.129,,,,,
11020,5.174973,2203667416,3365046429,10,70,131.89.75.216,200.146.136.157,,,,,
11021,5.174989,2203667416,2364527394,10,70,131.89.75.216,140.239.211.34,,,,,
11022,5.177051,1189683680,2203667416,10,1418,70.233.33.224,131.89.75.216,,,,,
11023,5.177407,1189683680,2203667416,10,670,70.233.33.224,131.89.75.216,,,,,
11024,5.177462,805598692,2203709399,10,66,48.4.117.228,131.89.239.215,,,,,
11025,5.177469,2148013300,3296060530,5,90,128.8.20.244,196.117.228.114,,,,,
11026,5.177791,3296060530,2148013300,5,90,196.117.228.114,128.8.20.244,,,,,
11027,5.177848,2203667416,1189683680,10,64,131.89.75.216,70.233.33.224,,,,,
11028,5.177868,2203667416,1189683680,10,64,131.89.75.216,70.233.33.224,,,,,
11029,5.178834,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11030,5.179314,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11031,5.180109,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11032,5.180158,3475173993,2203697458,10,64,207.34.242.105,131.89.193.50,,,,,
11033,5.180454,3665244053,3296060531,4,74,218.119.47.149,196.117.228.115,,,,,
11034,5.180974,3296060531,3308263953,11,64,196.117.228.115,197.48.26.17,,,,,
11035,5.181499,2203697458,3475173993,10,1082,131.89.193.50,207.34.242.105,,,,,
11036,5.18159,2203697458,3475173993,10,1082,131.89.193.50,207.34.242.105,,,,,
11037,5.181688,2203697458,3475173993,10,1082,131.89.193.50,207.34.242.105,,,,,
11038,5.181804,2203697458,3475173993,10,1082,131.89.193.50,207.34.242.105,,,,,
11039,5.182088,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11040,5.182549,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11041,5.184002,3634622153,2203709888,2,102,216.163.238.201,131.89.241.192,,,,,
11042,5.184665,2203709888,3634622153,2,141,131.89.241.192,216.163.238.201,,,,,
11043,5.185774,52736419,2203684463,11,714,3.36.177.163,131.89.142.111,,,,,
11044,5.186803,3301181571,2203667416,10,82,196.196.8.131,131.89.75.216,,,,,
11045,5.18689,1149198004,2203667449,4,102,68.127.94.180,131.89.75.249,,,,,
11046,5.189747,1531498609,2203667371,2,92,91.72.208.113,131.89.75.171,,,,,
11047,5.189807,3301181571,2203667416,10,70,196.196.8.131,131.89.75.216,,,,,
11048,5.190176,3301181571,2203667416,10,214,196.196.8.131,131.89.75.216,,,,,
11049,5.190203,3301181571,2203667416,10,70,196.196.8.131,131.89.75.216,,,,,
11050,5.190327,3296060652,3380634868,10,64,196.117.228.236,201.128.100.244,,,,,
11051,5.190413,1531498609,2203667371,2,92,91.72.208.113,131.89.75.171,,,,,
11052,5.190468,2203667416,3301181571,10,70,131.89.75.216,196.196.8.131,,,,,
11053,5.190619,2203667371,1531498609,2,175,131.89.75.171,91.72.208.113,,,,,
11054,5.190781,2203667416,3301181571,10,70,131.89.75.216,196.196.8.131,,,,,
11055,5.191094,2203667371,1531498609,2,137,131.89.75.171,91.72.208.113,,,,,
11056,5.193087,3301181571,2203667416,10,70,196.196.8.131,131.89.75.216,,,,,
11057,5.193135,3301181571,2203667416,10,70,196.196.8.131,131.89.75.216,,,,,
11058,5.19373,3579400688,2203689285,10,64,213.89.81.240,131.89.161.69,,,,,
11059,5.194677,3643441578,2203709477,10,64,217.42.129.170,131.89.240.37,,,,,
11060,5.194943,2203667393,3588680410,10,78,131.89.75.193,213.230.234.218,,,,,
11061,5.195167,3301181571,2203667416,10,214,196.196.8.131,131.89.75.216,,,,,
11062,5.195186,3301181571,2203667416,10,70,196.196.8.131,131.89.75.216,,,,,
11063,5.195259,1189687064,2203667416,10,70,70.233.47.24,131.89.75.216,,,,,
11064,5.195873,2203709477,3643441578,10,1438,131.89.240.37,217.42.129.170,,,,,
11065,5.19599,2203667416,3301181571,10,70,131.89.75.216,196.196.8.131,,,,,
11066,5.195997,2203667416,3301181571,10,70,131.89.75.216,196.196.8.131,,,,,
11067,5.196121,3296060652,3380634868,10,64,196.117.228.236,201.128.100.244,,,,,
11068,5.196686,2203667416,3301181571,10,78,131.89.75.216,196.196.8.131,,,,,
11069,5.196909,3579365605,2203664976,10,594,213.88.200.229,131.89.66.80,,,,,
11070,5.196958,1143905594,2203667416,10,82,68.46.157.58,131.89.75.216,,,,,
11071,5.196972,1143905594,2203667416,10,70,68.46.157.58,131.89.75.216,,,,,
11072,5.198401,2203664976,3579365605,10,64,131.89.66.80,213.88.200.229,,,,,
11073,5.20017,2203689291,3375367982,10,353,131.89.161.75,201.48.7.46,,,,,
11074,5.201083,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11075,5.201613,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11076,5.201662,2203667416,3380634866,10,82,131.89.75.216,201.128.100.242,,,,,
11077,5.201835,2203667416,3301181571,10,78,131.89.75.216,196.196.8.131,,,,,
11078,5.202059,2203667416,3380634866,10,82,131.89.75.216,201.128.100.242,,,,,
11079,5.202361,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11080,5.202766,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11081,5.202861,2203667416,3380634866,10,70,131.89.75.216,201.128.100.242,,,,,
11082,5.202911,52736419,2203684463,11,234,3.36.177.163,131.89.142.111,,,,,
11083,5.203209,2203667416,3380634866,10,70,131.89.75.216,201.128.100.242,,,,,
11084,5.203937,3296060652,3380634868,10,64,196.117.228.236,201.128.100.244,,,,,
11085,5.206741,3111512165,2203667408,10,568,185.117.232.101,131.89.75.208,,,,,
11086,5.207428,2203667408,3111512165,10,64,131.89.75.208,185.117.232.101,,,,,
11087,5.207937,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11088,5.208407,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11089,5.208983,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11090,5.210499,3375367982,2203689291,10,970,201.48.7.46,131.89.161.75,,,,,
11091,5.213185,3476974057,2203667416,10,70,207.62.105.233,131.89.75.216,,,,,
11092,5.213214,2203689291,3365046414,10,578,131.89.161.75,200.146.136.142,,,,,
11093,5.213262,3476974057,2203667416,10,70,207.62.105.233,131.89.75.216,,,,,
11094,5.214027,3476974057,2203667416,10,305,207.62.105.233,131.89.75.216,,,,,
11095,5.214357,2203667416,3476974057,10,70,131.89.75.216,207.62.105.233,,,,,
11096,5.215222,1120897045,2203667416,10,78,66.207.136.21,131.89.75.216,,,,,
11097,5.215327,2203689291,3375367982,10,357,131.89.161.75,201.48.7.46,,,,,
11098,5.215543,3634551111,2203664892,2,102,216.162.217.71,131.89.65.252,,,,,
11099,5.215595,843256623,2203670819,7,96,50.67.19.47,131.89.89.35,,,,,
11100,5.215605,2203667416,1120897045,10,70,131.89.75.216,66.207.136.21,,,,,
11101,5.215924,3296060652,3380634868,10,64,196.117.228.236,201.128.100.244,,,,,
11102,5.216496,2203664892,3634551111,2,313,131.89.65.252,216.162.217.71,,,,,
11103,5.216632,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11104,5.217284,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11105,5.217816,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11106,5.217865,1515783243,2203711357,10,134,90.89.4.75,131.89.247.125,,,,,
11107,5.219144,3301181571,2203667416,10,78,196.196.8.131,131.89.75.216,,,,,
11108,5.21938,2203667416,3301181571,10,70,131.89.75.216,196.196.8.131,,,,,
11109,5.219786,3365876858,2203709475,10,82,200.159.52.122,131.89.240.35,,,,,
11110,5.220087,2203667416,3301181571,10,913,131.89.75.216,196.196.8.131,,,,,
11111,5.220395,2203684463,52736419,11,738,131.89.142.111,3.36.177.163,,,,,
11112,5.220778,2203709475,3365876858,10,80,131.89.240.35,200.159.52.122,,,,,
11113,5.221546,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11114,5.221849,2203664976,1149772121,10,866,131.89.66.80,68.136.33.89,,,,,
11115,5.222061,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11116,5.222264,2203689291,3476974556,10,64,131.89.161.75,207.62.107.220,,,,,
11117,5.222596,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11118,5.223058,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11119,5.223547,2203667416,3380634866,10,70,131.89.75.216,201.128.100.242,,,,,
11120,5.22366,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11121,5.224115,2203667416,3380634866,10,70,131.89.75.216,201.128.100.242,,,,,
11122,5.224243,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11123,5.22476,2203667416,3380634866,10,70,131.89.75.216,201.128.100.242,,,,,
11124,5.225794,3375367982,2203689291,10,1055,201.48.7.46,131.89.161.75,,,,,
11125,5.22588,3303616501,2203664892,2,296,196.233.47.245,131.89.65.252,,,,,
11126,5.225905,3292095006,3296060531,2,77,196.57.98.30,196.117.228.115,,,,,
11127,5.226575,2203664892,3436656603,2,75,131.89.65.252,204.215.55.219,,,,,
11128,5.228391,2203667416,1120897045,10,614,131.89.75.216,66.207.136.21,,,,,
11129,5.228442,3465497078,2203667416,10,70,206.143.73.246,131.89.75.216,,,,,
11130,5.228681,3296060652,1150979524,10,66,196.117.228.236,68.154.141.196,,,,,
11131,5.228897,3447936057,2203689291,10,68,205.131.84.57,131.89.161.75,,,,,
11132,5.232986,825014284,2203689291,10,1438,49.44.184.12,131.89.161.75,,,,,
11133,5.233771,2203689291,825014284,10,64,131.89.161.75,49.44.184.12,,,,,
11134,5.234355,825014284,2203689291,10,1438,49.44.184.12,131.89.161.75,,,,,
11135,5.234472,1143903707,2203664901,10,70,68.46.149.219,131.89.66.5,,,,,
11136,5.234479,1143903710,2203664901,10,78,68.46.149.222,131.89.66.5,,,,,
11137,5.23476,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11138,5.235121,2203664901,1143903710,10,70,131.89.66.5,68.46.149.222,,,,,
11139,5.235179,2203689291,825014284,10,64,131.89.161.75,49.44.184.12,,,,,
11140,5.235263,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11141,5.237422,1143905594,2203667416,10,1438,68.46.157.58,131.89.75.216,,,,,
11142,5.237701,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11143,5.238274,2203667416,1143905594,10,70,131.89.75.216,68.46.157.58,,,,,
11144,5.239435,1143905594,2203667416,10,1438,68.46.157.58,131.89.75.216,,,,,
11145,5.239552,3611708661,2203667449,4,102,215.70.76.245,131.89.75.249,,,,,
11146,5.239561,3365046414,2203689291,10,317,200.146.136.142,131.89.161.75,,,,,
11147,5.239669,3579400688,2203689285,10,64,213.89.81.240,131.89.161.69,,,,,
11148,5.240315,2203667416,1143905594,10,70,131.89.75.216,68.46.157.58,,,,,
11149,5.242323,3296060652,3374032371,2,81,196.117.228.236,201.27.165.243,,,,,
11150,5.242476,2203689291,3375367982,10,352,131.89.161.75,201.48.7.46,,,,,
11151,5.243904,830496949,2203667416,10,1438,49.128.96.181,131.89.75.216,,,,,
11152,5.24419,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11153,5.244674,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11154,5.244855,2203667416,3380634866,10,70,131.89.75.216,201.128.100.242,,,,,
11155,5.245127,2203667416,3380634866,10,70,131.89.75.216,201.128.100.242,,,,,
11156,5.245377,52736419,2203684463,11,710,3.36.177.163,131.89.142.111,,,,,
11157,5.246682,3296060652,3380634868,10,64,196.117.228.236,201.128.100.244,,,,,
11158,5.247184,830496949,2203667416,10,1438,49.128.96.181,131.89.75.216,,,,,
11159,5.247445,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11160,5.247924,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11161,5.24808,2203684463,52736419,11,234,131.89.142.111,3.36.177.163,,,,,
11162,5.2481,2203667416,830496949,10,70,131.89.75.216,49.128.96.181,,,,,
11163,5.248107,2203667416,3380634866,10,70,131.89.75.216,201.128.100.242,,,,,
11164,5.248424,2203667416,3380634866,10,70,131.89.75.216,201.128.100.242,,,,,
11165,5.249187,3344243445,3296060531,11,146,199.85.26.245,196.117.228.115,,,,,
11166,5.250678,2203689291,3365046429,10,64,131.89.161.75,200.146.136.157,,,,,
11167,5.250693,2203689291,3452075509,10,64,131.89.161.75,205.194.125.245,,,,,
11168,5.250922,2203689291,3365046414,10,509,131.89.161.75,200.146.136.142,,,,,
11169,5.250964,2203689291,825014284,10,64,131.89.161.75,49.44.184.12,,,,,
11170,5.252653,1151202324,2203686789,10,1438,68.157.244.20,131.89.151.133,,,,,
11171,5.252951,1151202324,2203686789,10,630,68.157.244.20,131.89.151.133,,,,,
11172,5.253217,2203711357,1515783243,10,70,131.89.247.125,90.89.4.75,,,,,
11173,5.253538,3375367982,2203689291,10,659,201.48.7.46,131.89.161.75,,,,,
11174,5.253592,3476974732,2203670459,10,64,207.62.108.140,131.89.87.187,,,,,
11175,5.253599,3476974732,2203670459,10,66,207.62.108.140,131.89.87.187,,,,,
11176,5.254115,2203689291,3447936057,10,80,131.89.161.75,205.131.84.57,,,,,
11177,5.25512,3722137404,2203664893,2,91,221.219.79.60,131.89.65.253,,,,,
11178,5.255287,2203686789,1151202324,10,64,131.89.151.133,68.157.244.20,,,,,
11179,5.25557,2203664892,3663225353,2,85,131.89.65.252,218.88.98.9,,,,,
11180,5.255623,3521630166,2203664919,10,64,209.231.207.214,131.89.66.23,,,,,
11181,5.255956,3296060652,3380634868,10,64,196.117.228.236,201.128.100.244,,,,,
11182,5.256581,2203664919,3521630166,10,1438,131.89.66.23,209.231.207.214,,,,,
11183,5.256698,2203664919,3521630166,10,1438,131.89.66.23,209.231.207.214,,,,,
11184,5.259177,2203686789,1151202324,10,501,131.89.151.133,68.157.244.20,,,,,
11185,5.260402,839227777,2203667416,10,1438,50.5.153.129,131.89.75.216,,,,,
11186,5.261246,2203667416,839227777,10,70,131.89.75.216,50.5.153.129,,,,,
11187,5.261556,839227777,2203667416,10,1438,50.5.153.129,131.89.75.216,,,,,
11188,5.261672,3313020845,3296060531,4,74,197.120.175.173,196.117.228.115,,,,,
11189,5.261837,3521639917,2203667408,10,502,209.231.245.237,131.89.75.208,,,,,
11190,5.261878,3643441578,2203709477,10,64,217.42.129.170,131.89.240.37,,,,,
11191,5.262062,2203667416,3465497078,10,78,131.89.75.216,206.143.73.246,,,,,
11192,5.26235,3296060531,3313020845,11,64,196.117.228.115,197.120.175.173,,,,,
11193,5.262463,2203667416,839227777,10,70,131.89.75.216,50.5.153.129,,,,,
11194,5.263138,2203709477,3643441578,10,1438,131.89.240.37,217.42.129.170,,,,,
11195,5.263255,2203667408,3521639917,10,64,131.89.75.208,209.231.245.237,,,,,
11196,5.263262,2203667408,3521639917,10,268,131.89.75.208,209.231.245.237,,,,,
11197,5.264123,3300799413,2203667416,10,1438,196.190.51.181,131.89.75.216,,,,,
11198,5.264956,2203667416,3300799413,10,70,131.89.75.216,196.190.51.181,,,,,
11199,5.265438,3300799413,2203667416,10,1438,196.190.51.181,131.89.75.216,,,,,
11200,5.265745,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11201,5.266165,3296060652,3380634868,10,64,196.117.228.236,201.128.100.244,,,,,
11202,5.266237,2203667416,3300799413,10,70,131.89.75.216,196.190.51.181,,,,,
11203,5.266412,2203667416,3380634866,10,70,131.89.75.216,201.128.100.242,,,,,
11204,5.26745,3641559964,2203689291,10,1438,217.13.203.156,131.89.161.75,,,,,
11205,5.267755,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11206,5.267804,3365046414,2203689291,10,64,200.146.136.142,131.89.161.75,,,,,
11207,5.267891,2203689291,3375367982,10,360,131.89.161.75,201.48.7.46,,,,,
11208,5.268196,2203667416,3380634866,10,70,131.89.75.216,201.128.100.242,,,,,
11209,5.269472,3643421178,2203682434,10,1438,217.42.49.250,131.89.134.130,,,,,
11210,5.26973,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11211,5.270238,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11212,5.272263,3643421178,2203682434,10,1438,217.42.49.250,131.89.134.130,,,,,
11213,5.272532,3380634868,3296060652,10,594,201.128.100.244,196.117.228.236,,,,,
11214,5.273903,3643421178,2203682434,10,1438,217.42.49.250,131.89.134.130,,,,,
11215,5.274477,2203682434,3643421178,10,64,131.89.134.130,217.42.49.250,,,,,
11216,5.275344,3643421178,2203682434,10,1438,217.42.49.250,131.89.134.130,,,,,
11217,5.276091,3296060652,3380634868,10,64,196.117.228.236,201.128.100.244,,,,,
11218,5.276822,3643421178,2203682434,10,1438,217.42.49.250,131.89.134.130,,,,,
11219,5.277101,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11220,5.277441,2203682434,3643421178,10,64,131.89.134.130,217.42.49.250,,,,,
11221,5.277578,3380634866,2203667416,10,594,201.128.100.242,131.89.75.216,,,,,
11222,5.277628,2203667416,3380634866,10,70,131.89.75.216,201.128.100.242,,,,,
11223,5.277856,2203689291,3695357261,10,66,131.89.161.75,220.66.173.77,,,,,
11224,5.278021,2203667416,3380634866,10,70,131.89.75.216,201.128.100.242,,,,,
